Indicator Code: CG0730
"Indicator Name: Prostate cancer"
Export date: 11/14/2025 1:58:18 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C61"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
CSA,Central and South America,CRI,Costa Rica,2017,All,Age30_34,[30-34],1.00000000,0.20325203,,0.24245128,
CSA,Central and South America,CRI,Costa Rica,2017,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2017,All,Age40_44,[40-44],1.00000000,0.17667845,,0.31531120,
CSA,Central and South America,CRI,Costa Rica,2017,All,Age45_49,[45-49],3.00000000,0.42492918,,0.98970378,
CSA,Central and South America,CRI,Costa Rica,2017,All,Age50_54,[50-54],3.00000000,0.30674847,,0.97282889,
CSA,Central and South America,CRI,Costa Rica,2017,All,Age55_59,[55-59],6.00000000,0.43321300,,2.18811199,
CSA,Central and South America,CRI,Costa Rica,2017,All,Age60_64,[60-64],13.00000000,0.78219013,,6.23049973,
CSA,Central and South America,CRI,Costa Rica,2017,All,Age65_69,[65-69],24.00000000,1.28205128,,14.92509468,
CSA,Central and South America,CRI,Costa Rica,2017,All,Age70_74,[70-74],53.00000000,2.54440711,,44.81915892,
CSA,Central and South America,CRI,Costa Rica,2017,All,Age75_79,[75-79],61.00000000,2.53007051,,75.78769506,
CSA,Central and South America,CRI,Costa Rica,2017,All,Age80_84,[80-84],75.00000000,2.76650682,,142.98787463,
CSA,Central and South America,CRI,Costa Rica,2017,All,Age85_over,[85+],117.00000000,2.07079646,,254.90196078,
CSA,Central and South America,CRI,Costa Rica,2017,All,Age_unknown,[Unknown],0.00000000,0.00000000,,,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age_all,[All],357.00000000,2.76187529,13.38172182,14.42287298,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age30_34,[30-34],1.00000000,0.27777778,,0.47955421,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age40_44,[40-44],1.00000000,0.28818444,,0.63405510,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age45_49,[45-49],3.00000000,0.69124424,,2.00901378,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age50_54,[50-54],3.00000000,0.49019608,,1.97758734,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age55_59,[55-59],6.00000000,0.70838253,,4.46023699,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age60_64,[60-64],13.00000000,1.27826942,,12.79678702,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age65_69,[65-69],24.00000000,2.18978102,,30.88246648,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age70_74,[70-74],53.00000000,4.38016529,,94.18036428,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age75_79,[75-79],61.00000000,4.47214076,,164.17709595,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age80_84,[80-84],75.00000000,5.45058140,,323.65252665,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age85_over,[85+],117.00000000,4.55252918,,630.76176613,
CSA,Central and South America,CRI,Costa Rica,2017,Male,Age_unknown,[Unknown],0.00000000,0.00000000,,,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age_all,[All],406.00000000,1.81704261,7.03702874,8.28682201,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age25_29,[25-29],1.00000000,0.20491803,,0.23150506,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age40_44,[40-44],1.00000000,0.17793594,,0.32355444,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age50_54,[50-54],1.00000000,0.09643202,,0.32568410,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age55_59,[55-59],14.00000000,1.08359133,,5.31073489,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age60_64,[60-64],31.00000000,1.96078431,,15.67509076,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age65_69,[65-69],30.00000000,1.66204986,,19.18637000,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age70_74,[70-74],48.00000000,2.48575867,,43.03157442,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age75_79,[75-79],65.00000000,2.72080368,,83.54004138,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age80_84,[80-84],68.00000000,2.59740260,,135.30184249,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age85_over,[85+],147.00000000,2.71970398,,339.67234328,
CSA,Central and South America,CRI,Costa Rica,2016,All,Age_unknown,[Unknown],0.00000000,0.00000000,,,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age_all,[All],406.00000000,3.20619127,15.81967652,16.56710760,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age25_29,[25-29],1.00000000,0.26737968,,0.45606498,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age40_44,[40-44],1.00000000,0.26809651,,0.65202650,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age50_54,[50-54],1.00000000,0.15015015,,0.66135379,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age55_59,[55-59],14.00000000,1.68471721,,10.82058694,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age60_64,[60-64],31.00000000,3.29787234,,32.17937406,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age65_69,[65-69],30.00000000,2.82752121,,39.61075828,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age70_74,[70-74],48.00000000,4.39560440,,90.46874117,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age75_79,[75-79],65.00000000,4.81838399,,180.85698386,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age80_84,[80-84],68.00000000,5.06329114,,307.20578270,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age85_over,[85+],147.00000000,6.04192355,,842.55172809,
CSA,Central and South America,CRI,Costa Rica,2016,Male,Age_unknown,[Unknown],0.00000000,0.00000000,,,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age_all,[All],388.00000000,1.86870876,7.13763149,8.00362391,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age45_49,[45-49],1.00000000,0.14814815,,0.32398108,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age50_54,[50-54],1.00000000,0.10172940,,0.32928098,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age55_59,[55-59],12.00000000,0.93385214,,4.74952208,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age60_64,[60-64],19.00000000,1.22265122,,10.07375046,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age65_69,[65-69],35.00000000,2.20820189,,23.16116865,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age70_74,[70-74],48.00000000,2.59179266,,45.30139585,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age75_79,[75-79],65.00000000,3.03596450,,86.44076813,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age80_84,[80-84],89.00000000,3.66707870,,184.43684592,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age85_over,[85+],118.00000000,2.35528942,,291.94190851,
CSA,Central and South America,CRI,Costa Rica,2015,All,Age_unknown,[Unknown],0.00000000,0.00000000,,,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age_all,[All],388.00000000,3.24577547,16.03729106,15.99650386,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age45_49,[45-49],1.00000000,0.23201856,,0.65706476,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age50_54,[50-54],1.00000000,0.15503876,,0.66798482,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age55_59,[55-59],12.00000000,1.45808019,,9.67188142,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age60_64,[60-64],19.00000000,1.98537095,,20.66003371,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age65_69,[65-69],35.00000000,3.59342916,,47.72618804,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age70_74,[70-74],48.00000000,4.39158280,,95.25510508,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age75_79,[75-79],65.00000000,5.49450549,,187.19580681,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age80_84,[80-84],89.00000000,6.80428135,,420.40623524,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age85_over,[85+],118.00000000,5.14161220,,727.31755424,
CSA,Central and South America,CRI,Costa Rica,2015,Male,Age_unknown,[Unknown],0.00000000,0.00000000,,,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age_all,[All],3484.00000000,3.09829345,14.59416497,30.75940775,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age20_24,[20-24],1.00000000,0.27548209,,0.14259884,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age30_34,[30-34],1.00000000,0.15649452,,0.12033101,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age40_44,[40-44],4.00000000,0.32626427,,0.64762225,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age45_49,[45-49],9.00000000,0.32810791,,0.95304960,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age50_54,[50-54],30.00000000,0.64710958,,3.00458500,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age55_59,[55-59],82.00000000,1.12098428,,8.46390454,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age60_64,[60-64],151.00000000,1.90008808,,24.87672840,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age65_69,[65-69],342.00000000,3.21458784,,60.31437546,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age70_74,[70-74],481.00000000,3.52174550,,107.09617949,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age75_79,[75-79],658.00000000,4.24982239,,185.31139637,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age80_84,[80-84],746.00000000,4.54323995,,324.96242894,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age85_over,[85+],979.00000000,3.38180939,,491.00985531,
NAC,North America and the Caribbean,CUB,Cuba,2020,All,Age_unknown,[Unknown],0.00000000,0.00000000,,,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age_all,[All],3484.00000000,5.66080655,32.69264175,61.95465147,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age20_24,[20-24],1.00000000,0.39840637,,0.27763588,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age30_34,[30-34],1.00000000,0.23041475,,0.23622177,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age40_44,[40-44],4.00000000,0.50441362,,1.27925905,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age45_49,[45-49],9.00000000,0.50790068,,1.89919495,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age50_54,[50-54],30.00000000,1.00334448,,6.12890309,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age55_59,[55-59],82.00000000,1.78028658,,17.43000895,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age60_64,[60-64],151.00000000,3.11083642,,51.66897637,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age65_69,[65-69],342.00000000,5.42512690,,128.43333859,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age70_74,[70-74],481.00000000,6.10638568,,228.79920848,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age75_79,[75-79],658.00000000,7.58763838,,405.36461253,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age80_84,[80-84],746.00000000,8.78991399,,747.15809505,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age85_over,[85+],979.00000000,7.53424658,,1210.88435370,
NAC,North America and the Caribbean,CUB,Cuba,2020,Male,Age_unknown,[Unknown],0.00000000,0.00000000,,,
NAC,North America and the Caribbean,CUB,Cuba,2019,All,Age_all,[All],3156.00000000,2.89305063,13.47055108,27.84669108,
NAC,North America and the Caribbean,CUB,Cuba,2019,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2019,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2019,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2019,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2019,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2019,All,Age20_24,[20-24],1.00000000,0.25641026,,0.14099341,
NAC,North America and the Caribbean,CUB,Cuba,2019,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2019,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2019,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2019,All,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,CUB,Cuba,2019,All,Age45_49,[45-49],4.00000000,0.14149275,,0.40620395,
